hyb	chr_num	allele	cell_id	z	x	y	z.hat	x.hat	y.hat
28	7661	CAST	56062	2433.49337414917	122804.907145667	151573.574724159	13.9282366604373	1128.1395618869	1389.21416964807
29	7661	CAST	56062	2140.81249852099	123184.611057617	151367.331835672	12.4648322822964	1131.62308401488	1387.32203305645
30	7661	CAST	56062	2183.58301063136	123289.085064028	151320.004651768	12.6786848428483	1132.58156113792	1386.88783870871
31	7661	CAST	56062	2409.16577735015	123462.686923802	151277.371599949	13.8065986764422	1134.17423875052	1386.49670979293
32	7661	CAST	56062	2005.51111141644	123303.522243002	151297.335435483	11.7883253467737	1132.71401232117	1386.67986424737
34	7661	CAST	56062	2366.52297407295	123441.75799384	151279.179367244	13.5933846600563	1133.98223021876	1386.51329481399
35	7661	CAST	56062	2150.10967873516	123125.241975754	151383.560493108	12.5113181833673	1131.07841353907	1387.47091982192
36	7661	CAST	56062	1920.29387092707	123071.809974977	151350.86080307	11.3622391443269	1130.58821169708	1387.17092266561
37	7661	CAST	56062	2099.40981331623	123053.548103746	151352.4511543	12.2578188562727	1130.42067159404	1387.18551304386
38	7661	CAST	56062	2037.31473449054	123070.789699726	151184.446618797	11.9473434621442	1130.57885137368	1385.64418703007
39	7661	CAST	56062	2023.56719825592	123046.91967568	151167.658118055	11.8786057809711	1130.35986032738	1385.49016408749
40	7661	CAST	56062	1894.13610161411	123134.392788944	151302.897995637	11.231450297762	1131.16236595366	1386.73089690934
0	7667	CAST	56065	2725.39592437364	144740.988242407	164040.266410775	15.3877494115597	1329.3880123157	1503.5874878739
1	7667	CAST	56065	2940.27074913698	144692.521900261	164047.585498985	16.4621235353764	1328.94336697491	1503.65463547216
2	7667	CAST	56065	2969.01766347753	144790.845575414	164308.108401448	16.6058581070791	1329.84541904054	1506.04475384338
3	7667	CAST	56065	2898.16396965182	144719.810459637	164127.801042805	16.2515896379506	1329.19372073066	1504.39055789253
5	7667	CAST	56065	2615.8652848574	144833.020331386	164183.3914815	14.8400962139785	1330.23234340725	1504.90056191725
6	7667	CAST	56065	3078.59437273157	144871.832239975	164214.473268407	17.1537416533494	1330.58841596311	1505.18571592558
7	7667	CAST	56065	2681.91277410704	144783.259728836	164225.298373434	15.1703336602267	1329.77582411781	1505.28502881573
8	7667	CAST	56065	2669.94772047625	144744.298769962	164188.968223315	15.1105083920727	1329.41838412813	1504.9517246862
9	7667	CAST	56065	2669.33814110556	144712.143111018	164160.959844549	15.1074604952193	1329.12337808277	1504.69476708284
11	7667	CAST	56065	2658.08014319675	144790.222241054	164201.19882801	15.0511705056752	1329.83970037668	1505.06393206873
12	7667	CAST	56065	2655.04754113141	144748.228631709	164108.096466014	15.0360074953486	1329.45443790563	1504.20978195867
14	7667	CAST	56065	2613.9657759559	144745.672422263	164214.474163215	14.830598669471	1329.43098644283	1505.18572413482
15	7667	CAST	56065	2873.05706018021	144555.108024964	164521.882638898	16.1260550905925	1327.6826892199	1508.00598537962
18	7667	CAST	56065	2864.68888276824	144570.652263065	164377.151030874	16.0842142035327	1327.82529690889	1506.67817246197
21	7667	CAST	56065	2827.93968328035	144716.688619178	164145.543896364	15.9004682060933	1329.1650799925	1504.55333636555
23	7667	CAST	56065	2513.58170976337	144881.438480993	164442.398942303	14.3286783385084	1330.67654661466	1507.27677715398
24	7667	CAST	56065	1977.51817839584	144777.572446859	164089.731237665	11.6483606816707	1329.72364721893	1504.04129362519
25	7667	CAST	56065	2482.02485870228	144861.945013483	164222.646889886	14.1708940832029	1330.49770746319	1505.2607032786
26	7667	CAST	56065	2307.71855839083	144901.612710123	164082.786697456	13.2993625816456	1330.86163128558	1503.97758224713
27	7667	CAST	56065	2445.24427786809	144546.10672371	164396.796954952	13.9869911790319	1327.60010847444	1506.85841029755
29	7667	CAST	56065	2425.34219307817	144832.226582795	164041.069850426	13.8874807550824	1330.22506131009	1503.59485887988
33	7667	CAST	56065	2693.18022382557	144560.483287484	164258.715813275	15.2266709088193	1327.73200355494	1505.59161083262
34	7667	CAST	56065	2703.32836434245	144663.275676654	164315.281731705	15.2774116114038	1328.67505299687	1506.11056421272
35	7667	CAST	56065	2688.70475988943	144687.758236776	164324.178069083	15.2042935891386	1328.89966364019	1506.19218198682
37	7667	CAST	56065	2732.65094381587	144761.850021562	164317.368298883	15.4240245087709	1329.57940478501	1506.12970703086
38	7667	CAST	56065	2699.75239125642	144821.643227924	164115.663656784	15.2595317459736	1330.12796631127	1504.2792057272
40	7667	CAST	56065	2634.04400949985	144759.521884765	164354.908766231	14.9309898371907	1329.55804573183	1506.47411498818
0	7669	CAST	56066	3074.05232584189	10202.6223966742	170196.243191893	17.1310314189009	95.0910779511832	1560.06433907682
2	7669	CAST	56066	2309.41889992565	10662.4037674501	170304.898805224	13.3078642893197	99.3092556647238	1561.0611795661
3	7669	CAST	56066	2397.98780405475	10648.8227955791	170302.690171503	13.7507088099652	99.1846595925121	1561.04091687141
5	7669	CAST	56066	2712.22562174896	10296.0127931786	170267.671589534	15.3218978984363	95.9478705796641	1560.7196454772
6	7669	CAST	56066	2705.26330502576	10194.9734354959	170402.904229313	15.2870863148203	95.0209039954188	1561.96031189719
7	7669	CAST	56066	2774.08569893109	10237.4315974604	170204.145108027	15.6311982843469	95.4104284171113	1560.13683372026
10	7669	CAST	56066	2717.74936067433	10127.4358434955	170476.135240601	15.3495165930632	94.4012930596351	1562.63215603744
16	7669	CAST	56066	2901.19241002123	10068.1521803376	170094.766390708	16.2667318397977	93.8574062416734	1559.13335924944
18	7669	CAST	56066	2697.68148670121	10175.1306086563	170357.921852434	15.2491772231975	94.838859712487	1561.54762954051
24	7669	CAST	56066	2978.43300361426	10001.2563068342	170474.123121753	16.6529348077628	93.24368263155	1562.6136962315
29	7669	CAST	56066	2863.87495292418	10085.7986256958	170317.005297703	16.0801445543124	94.0193002357846	1561.17224830444
30	7669	CAST	56066	2947.94886780958	10043.9945995077	170317.422877913	16.5005141287394	93.6357770597472	1561.17607931554
32	7669	CAST	56066	2840.97831140574	10217.7101711215	170308.686195978	15.9656613467202	95.2294979002407	1561.09592627027
33	7669	CAST	56066	2825.31796803668	10388.1468176279	170357.574826444	15.8873596298749	96.793136859015	1561.54444581582
36	7669	CAST	56066	2927.26992206971	10216.8844486724	170439.466356754	16.39711940004	95.2219224649279	1562.29574425903
37	7669	CAST	56066	2834.06412836404	10359.1911372299	170654.644206124	15.9310904315117	96.5274884149965	1564.26985296885
38	7669	CAST	56066	2890.9154410759	10325.8490762718	170595.31252946	16.215346995071	96.2215979474913	1563.72552566001
39	7669	CAST	56066	2944.85496852757	10231.7368852358	170421.908595012	16.4850446323294	95.3581833508309	1562.13466387608
1	7673	CAST	56068	1149.51322325066	138859.426321221	179230.574777492	7.50833590594479	1275.4287286351	1642.94811509149
2	7673	CAST	56068	763.533881625085	138979.703095874	179441.064105608	5.57843919781692	1276.53218528329	1644.87920984485
3	7673	CAST	56068	909.785564804969	139062.944504355	179393.131435286	6.30969761371634	1277.29586792991	1644.43946057584
4	7673	CAST	56068	1120.71991174333	138929.27232508	179136.227926556	7.36436934840817	1276.06951766133	1642.08254765171
6	7673	CAST	56068	954.347998681817	138898.947980107	179081.382403311	6.53250978310058	1275.79131266158	1641.57937771368
7	7673	CAST	56068	1006.66047699388	139314.413840953	179205.489342319	6.7940721746609	1279.60292606383	1642.7179734844
8	7673	CAST	56068	1019.79081366888	139262.413345468	179102.419441671	6.8597238580359	1279.12585729792	1641.77237806561
12	7673	CAST	56068	999.534091245489	138760.777128242	179103.81834256	6.75844024591894	1274.5236901674	1641.78521201872
13	7673	CAST	56068	968.922368767855	138795.285171335	179170.463230789	6.60538163353078	1274.84027771872	1642.39663301165
14	7673	CAST	56068	1011.21817909672	138885.751319292	179134.25932596	6.81686068517511	1275.67024237887	1642.06448709579
15	7673	CAST	56068	784.683909088098	138562.143657299	178952.278073996	5.68418933513199	1272.7013647459	1640.39493432548
16	7673	CAST	56068	1189.18211631514	138584.605560435	179260.890543624	7.7066803712672	1272.90743725175	1643.22624138628
17	7673	CAST	56068	880.083628330388	138527.562361613	179160.061626627	6.16118793134344	1272.38410515246	1642.30120545053
18	7673	CAST	56068	870.92320705383	138956.691044948	179048.117208576	6.11538582496065	1276.32106555002	1641.27419244088
21	7673	CAST	56068	1061.79094149514	139020.555163669	178968.932455097	7.06972449716718	1276.90697489609	1640.54772681264
23	7673	CAST	56068	1133.84552639832	138922.775014991	178965.872670083	7.4299974216831	1276.00990931189	1640.51965539049
24	7673	CAST	56068	681.981081976889	138548.053986591	179783.368715466	5.17067519957594	1272.57210171189	1648.01961910961
25	7673	CAST	56068	1413.37714612842	139133.781245448	178942.079693603	8.82765552033362	1277.94574628856	1640.3013712026
26	7673	CAST	56068	1404.53691035341	139100.617512936	178880.040339285	8.78345434145853	1277.64149186184	1639.73220281436
27	7673	CAST	56068	1347.97626459028	139112.66506874	178787.669321933	8.50065111264288	1277.75201989674	1638.8847622882
31	7673	CAST	56068	837.049255852293	138850.762676783	179281.58097782	5.94601606895296	1275.3492456586	1643.41606188349
32	7673	CAST	56068	898.781912597165	138751.119939824	179266.281894499	6.25467935267732	1274.43509210852	1643.27570332091
37	7673	CAST	56068	1719.29469793086	139297.338119922	179430.251243398	10.3572432793458	1279.44626807272	1644.78000927412
38	7673	CAST	56068	1614.31748066801	139215.048650564	179325.339248817	9.83235719303154	1278.69131881255	1643.81751391099
39	7673	CAST	56068	1398.60487326678	139154.353022816	179151.523721002	8.75379415602542	1278.13447819102	1642.22287604113
0	7677	CAST	56070	2776.84697060234	15213.8125266723	179517.483360953	15.6450046427032	141.065299327313	1645.58030393059
1	7677	CAST	56070	2846.98041695937	15549.8513023023	179546.853232912	15.9956718744883	144.148223874377	1645.84975229718
3	7677	CAST	56070	2634.69082496867	15212.1384576101	179538.049864769	14.9342239145349	141.049940895549	1645.76898745183
6	7677	CAST	56070	2755.13093664021	15430.3932026513	179505.878968475	15.5364244728925	143.052278006019	1645.47384161428
7	7677	CAST	56070	3026.96177175829	15507.8179325616	179417.909438569	16.8955786484829	143.76259662905	1644.66678170688
9	7677	CAST	56070	2778.77423635654	15357.2194622477	179443.522457474	15.6546409714742	142.38095928672	1644.9017635317
10	7677	CAST	56070	2608.14673956265	15728.1313386809	179474.694782063	14.8015034875047	145.7838205384	1645.18774816095
12	7677	CAST	56070	2764.70231406492	15287.527503105	179485.329369952	15.5842813600161	141.741583514769	1645.28531318746
13	7677	CAST	56070	2889.84637167576	15677.6877477595	179458.211980476	16.2100016480703	145.321035300589	1645.03652979777
14	7677	CAST	56070	2840.14639742175	15647.5601656046	179499.675984762	15.9615017768002	145.044635464306	1645.41693350681
15	7677	CAST	56070	2703.29010305527	15927.6170489256	179544.810954355	15.2772203049679	147.613964669086	1645.83101579666
16	7677	CAST	56070	2731.17648907413	15763.2618463907	179542.768368111	15.4166522350621	146.10611877427	1645.81227647332
17	7677	CAST	56070	2935.62407824698	15554.4059433067	179633.561118247	16.4388901809264	144.190009571665	1646.64523748374
18	7677	CAST	56070	2714.61716070552	15587.2425472502	179603.645223736	15.3338555932191	144.491262818853	1646.37077973593
19	7677	CAST	56070	2781.23728398109	15778.2083633056	179544.311722773	15.666956209597	146.243242782664	1645.8264356904
20	7677	CAST	56070	2884.15632307662	15369.0627609793	179574.00909258	16.1815514050746	142.489613403523	1646.09888862441
21	7677	CAST	56070	2857.86906816228	15550.3955200626	179661.584792878	16.0501151305029	144.153216697865	1646.90233541614
24	7677	CAST	56070	2762.35499360444	15389.2005016953	179511.684973868	15.5725447577137	142.674363318349	1645.5271077188
25	7677	CAST	56070	2418.13091580965	15763.838422434	179601.704076536	13.8514243687397	146.111408462741	1646.35297104602
26	7677	CAST	56070	2556.30569510485	15623.8387173696	179504.911945934	14.5422982652158	144.827007498847	1645.46496984784
29	7677	CAST	56070	2755.88411270413	15314.5291677203	179469.907479572	15.5401903532121	141.989305208487	1645.14382795461
30	7677	CAST	56070	2710.99652038923	15971.6829596381	179422.986302255	15.3157523916377	148.018239079293	1644.71335843794
31	7677	CAST	56070	2664.47410337938	15964.1703688194	179467.883359336	15.0831403065884	147.949316227744	1645.12525804419
32	7677	CAST	56070	2737.98661272356	15384.5794539992	179521.165945214	15.4507028533093	142.631968385358	1645.61408910729
33	7677	CAST	56070	2504.08910060456	15628.9707644898	179468.376234777	14.2812152927143	144.87409049995	1645.12977983723
35	7677	CAST	56070	2614.23558577528	15404.8503083088	179498.308334038	14.8319477185679	142.817939525813	1645.40438625247
36	7677	CAST	56070	2741.11893438585	15571.206138147	179454.378153089	15.4663644616207	144.344139799558	1645.00135706945
38	7677	CAST	56070	2775.46777260333	15393.2697710926	179492.02981996	15.6381086527082	142.711696065113	1645.34678520587
39	7677	CAST	56070	2674.7918051397	15557.5112798271	179484.547977258	15.13472881539	144.21849889754	1645.27814444714
0	7680	CAST	56072	1504.38388687002	134777.471874713	184267.13011686	9.28268922404159	1237.97960527264	1689.15504481047
1	7680	CAST	56072	1754.1375984679	134673.401943676	184393.208589438	10.531457782031	1237.02483526312	1690.31172804513
2	7680	CAST	56072	1703.48925773631	134697.420195496	184390.857067906	10.278216078373	1237.24518619725	1690.29015445309
3	7680	CAST	56072	1462.66192322656	134081.520980021	184578.9491989	9.07407940582429	1231.59473467914	1692.01577033377
5	7680	CAST	56072	1398.556534979	134389.316063431	184596.66750852	8.75355246458649	1234.41854278382	1692.17832363303
6	7680	CAST	56072	1462.85490600515	134402.596129722	184489.998005803	9.07504431971724	1234.54037825437	1691.19970434205
7	7680	CAST	56072	1535.27783865784	134847.810270938	184468.639996381	9.43715898298068	1238.62491166002	1691.00375930148
8	7680	CAST	56072	1593.62309371888	134826.221982124	184438.375504738	9.72888525828592	1238.42685396449	1690.72610341485
9	7680	CAST	56072	1398.45040253903	134950.973773372	184252.059551074	8.75302180238663	1239.57136581079	1689.01678273903
12	7680	CAST	56072	1221.91527998634	134608.236199367	185068.997764242	7.87034618962319	1236.42698439791	1696.5116287314
13	7680	CAST	56072	1374.33614169804	134906.757322311	184139.770979563	8.63245049818169	1239.16571029648	1687.9866123582
15	7680	CAST	56072	1162.38960419155	134539.014975659	184931.516067842	7.57271781064926	1235.79192729967	1695.25032876442
18	7680	CAST	56072	1526.7295552963	134861.688043896	184467.059928064	9.394417566173	1238.75223067799	1690.98926326187
19	7680	CAST	56072	1414.27000938485	134376.418703352	184508.418360472	8.83211983661574	1234.30021837942	1691.36869842159
20	7680	CAST	56072	1358.96322283587	134460.021709913	184579.649936158	8.55558590387085	1235.06721843961	1692.02219911595
21	7680	CAST	56072	1563.00532764544	134755.053736826	184691.775383508	9.57579642791869	1237.77393428285	1693.05087294485
24	7680	CAST	56072	1554.93126941831	134679.197746731	184778.148612451	9.53542613678307	1237.07800776821	1693.84328788928
25	7680	CAST	56072	1659.71939672773	135245.296701231	184352.335026241	10.0593667733301	1242.27157615812	1689.9367412268
28	7680	CAST	56072	1447.53461609489	134964.704062653	184671.700076621	8.99844287016593	1239.6973317675	1692.86669581744
29	7680	CAST	56072	1384.57775495281	134935.687588975	184554.091644043	8.68365856445553	1239.43112558697	1691.78771937178
32	7680	CAST	56072	1542.21867371607	134826.183235031	184654.921616222	9.47186315827185	1238.42649848657	1692.7127649881
35	7680	CAST	56072	1375.06110137625	134598.681449238	184995.414399056	8.63607529657273	1236.33932613984	1695.83655198658
37	7680	CAST	56072	1532.19437049558	134885.485283658	184424.10783951	9.4217416421694	1238.97055397855	1690.59520740359
38	7680	CAST	56072	1479.19567645465	134760.499462353	184193.109181448	9.15674817196473	1237.82389506751	1688.4759536599
40	7680	CAST	56072	1570.47367478071	134836.721603009	184421.940726288	9.61313816359504	1238.52318076159	1690.5753256309
0	7692	CAST	56078	1524.1287479972	146472.740924872	216680.214830325	9.38141352967752	1345.27565160437	1986.52279447528
1	7692	CAST	56078	1435.62024777805	146492.24581091	216873.355330325	8.93887102858173	1345.45459551298	1988.29472566794
3	7692	CAST	56078	1592.08386152453	146450.323755421	216362.463261916	9.72118909731413	1345.06998949931	1983.60764247153
4	7692	CAST	56078	1732.71530490558	145974.070625187	216462.617990996	10.4243463142194	1340.70069472653	1984.52649319704
5	7692	CAST	56078	1803.65101201118	146376.987869944	216554.170379767	10.7790248497474	1344.39718321054	1985.36642336924
6	7692	CAST	56078	1713.58621454313	146485.131264163	216354.063725372	10.3287008624071	1345.3893244419	1983.53058250323
8	7692	CAST	56078	1719.71898798037	146414.684881236	216592.193516703	10.3593647295934	1344.74302735084	1985.71525948793
9	7692	CAST	56078	1636.60699244648	146473.986786008	216664.960838378	9.9438047519239	1345.28708152305	1986.38284959503
12	7692	CAST	56078	1733.70113991327	146491.741698102	216624.584068478	10.4292754892579	1345.44997062483	1986.01242051338
13	7692	CAST	56078	1679.98644207314	146657.446855693	216569.433115594	10.1607020000572	1346.97020142842	1985.50644846858
15	7692	CAST	56078	1317.86292624083	146874.471914324	217200.108767004	8.35008442089563	1348.96125701219	1991.29246361913
18	7692	CAST	56078	1688.84441316499	146545.966286631	216615.979885452	10.2049918555165	1345.94744391409	1985.93348305443
20	7692	CAST	56078	1695.85495287978	146781.924081905	216720.892852757	10.2400445540904	1348.11219432944	1986.89598734163
21	7692	CAST	56078	1781.15452088002	146767.159810616	216631.355355283	10.6665423940916	1347.97674229927	1986.07454241068
24	7692	CAST	56078	1646.90486593802	146488.86615597	216652.46769848	9.99529411938162	1345.42358950435	1986.26823363267
25	7692	CAST	56078	1804.98224472346	146885.61154457	216823.394954244	10.7856810133088	1349.06345545482	1987.83637359381
26	7692	CAST	56078	1575.99154924807	146514.384871991	216620.948290721	9.64072753593183	1345.6577061651	1985.97906475414
28	7692	CAST	56078	1887.15227093134	146672.692863193	216691.553127363	11.1965311443482	1347.11007305686	1986.62681554902
29	7692	CAST	56078	1943.45723288457	146587.262847811	216558.495788903	11.4780559541143	1346.32631144786	1985.40610602187
30	7692	CAST	56078	1931.55752246411	146592.839887566	216462.328245405	11.4185574020121	1346.37747695019	1984.5238349806
31	7692	CAST	56078	1612.45266805793	146585.471800765	216398.498058957	9.82303312998116	1346.30987982358	1983.9382369398
32	7692	CAST	56078	1789.91191686345	146560.906080205	216597.763294401	10.7103293740087	1346.08450624046	1985.76635836588
33	7692	CAST	56078	1875.15785100873	146479.691272337	216473.788056862	11.1365590447351	1345.33941626001	1984.62897086553
34	7692	CAST	56078	1768.53140926785	146482.246056421	216416.746493188	10.6034268360307	1345.36285464611	1984.10565376761
35	7692	CAST	56078	1613.56121860491	146481.919412112	216442.954483427	9.82857588271604	1345.35985790932	1984.34609404502
36	7692	CAST	56078	1687.81271671461	146571.84554759	216480.218540747	10.1998333732645	1346.18486832655	1984.68796613053
37	7692	CAST	56078	1559.57000613399	146558.78680801	216721.649667624	9.55861982036146	1346.06506337628	1986.90293059729
38	7692	CAST	56078	1589.10148434356	146488.491139925	216681.519736507	9.70627721140931	1345.42014899018	1986.53476609163
40	7692	CAST	56078	1784.97581132271	146670.945754539	216427.789350703	10.6856488463051	1347.0940445371	1984.20696438701
0	7707	CAST	57007	2615.64791242414	52909.8390293291	47081.8311613187	14.8390093518122	486.900404856274	430.574320447701
3	7707	CAST	57007	3218.86704116545	53435.6824371912	46824.5333599822	17.8551049955187	491.72465630455	428.21379016021
6	7707	CAST	57007	3044.09997436754	53196.257458351	46779.5483406402	16.9812696615292	489.528096865649	427.801083560742
7	7707	CAST	57007	2935.47733233424	53404.9724279983	46796.8576717034	16.4381564513627	491.442913100945	427.959884763158
11	7707	CAST	57007	3133.8997016578	53148.6688875159	46820.7914650173	17.4302682979805	489.091504472666	428.179460848606
12	7707	CAST	57007	3087.09924111296	53150.1067640274	46777.0425181463	17.1962659952563	489.104696000295	427.778094363551
15	7707	CAST	57007	3059.82619860907	53226.9773037018	46752.6956242897	17.0599007827369	489.809930309235	427.554728364867
16	7707	CAST	57007	3045.83024090523	53181.1870443123	46723.1274077857	16.9899209942177	489.389836186395	427.283460323546
17	7707	CAST	57007	3036.07998295929	53230.6813053571	46847.2514802475	16.9411697044879	489.843911975797	428.422213281911
18	7707	CAST	57007	2904.37816316853	53208.9021598037	46951.1394450463	16.2826606055341	489.644103300995	429.375313876395
19	7707	CAST	57007	2893.98090207104	53031.4239169175	47086.4702758589	16.2306743000467	488.015862540571	430.616881131556
20	7707	CAST	57007	2901.44735696309	53016.6209027676	47043.7595768816	16.2680065745069	487.880055071306	430.225039856535
21	7707	CAST	57007	3100.64372262031	53338.451907487	46545.6509664361	17.2639884027931	490.832633096255	425.65523609098
22	7707	CAST	57007	3028.31209734501	53337.6256221952	46930.555173036	16.9023302764166	490.825052497248	429.18646734419
24	7707	CAST	57007	2962.96820442913	53266.8703858379	46922.1800030093	16.5756108118371	490.175921888465	429.109630921927
25	7707	CAST	57007	2908.21375353619	53343.42127755	46954.5057464731	16.3018385573724	490.878223647291	429.406197375723
26	7707	CAST	57007	3114.70053060897	53177.1539780431	46826.1855438418	17.3342724427364	489.352835578421	428.228947810299
29	7707	CAST	57007	2834.67885471562	53196.0653877984	46958.5567482985	15.9341640632696	489.526334750488	429.443362530085
31	7707	CAST	57007	3053.09323291345	53112.7406623981	46766.6742803623	17.0262359542588	488.761887728467	427.682972915992
32	7707	CAST	57007	2745.47500493392	53202.2379403534	46783.329830422	15.4881448143611	489.582963673011	427.835776127548
33	7707	CAST	57007	2705.67302047539	53185.0679333117	46799.8594098764	15.2891348920685	489.425440672628	427.987423645478
34	7707	CAST	57007	3027.84601994701	53095.4212805274	46758.011753086	16.8999998894266	488.602994316809	427.603500188686
35	7707	CAST	57007	2966.25999577824	53158.770372161	46810.7152434127	16.5920697685827	489.184178643723	428.087018448564
36	7707	CAST	57007	2893.72852619568	53426.2393352985	46768.9538238363	16.2294124206699	491.638022342232	427.703886158872
37	7707	CAST	57007	3110.88494260181	53241.032552204	46714.8702360218	17.3151945027005	489.9388775432	427.207706454152
38	7707	CAST	57007	3006.398821765	53286.8147595964	46910.0103853527	16.7927638985165	490.358897794506	428.997983053518
39	7707	CAST	57007	2992.67833275276	53313.6007298066	46994.3933329988	16.7241614534553	490.604640640471	429.77213853651
40	7707	CAST	57007	3157.16648326679	53248.6684709419	46917.845637266	17.5466022060254	490.008931843548	429.069866098594
0	7713	CAST	57010	7666.88822039256	64271.7788496862	51736.2483725694	40.0952108916543	591.13838485955	473.275395780276
1	7713	CAST	57010	7531.76035171168	64209.9108362066	51751.1133845487	39.4195715482499	590.570788405608	473.411772036968
2	7713	CAST	57010	7511.72372933293	64189.4190085072	51643.0454966193	39.3193884363561	590.382789986348	472.420323523854
6	7713	CAST	57010	7531.02255702411	64296.2473327403	51540.1821107455	39.415882574812	591.362866355459	471.476622736021
7	7713	CAST	57010	7580.76501718153	64586.7684804696	51803.814501667	39.6645948755991	594.028197986003	473.895268524291
9	7713	CAST	57010	7361.24944605554	64271.6790319841	51530.1371614207	38.5670170199692	591.137469100815	471.384467237628
10	7713	CAST	57010	7605.81098331731	64256.4220099421	51665.1531862597	39.789824706278	590.997496421531	472.623146364591
12	7713	CAST	57010	7427.11227669615	64455.189600234	51517.5589976801	38.8963311731722	592.821052295768	471.269071240008
13	7713	CAST	57010	7447.39161274634	64529.4757674037	51401.5906979393	38.9977278534232	593.502576765215	470.205141884588
15	7713	CAST	57010	7523.68994847145	64447.9433458985	51707.8130578995	39.3792195320488	592.754572898195	473.014521333764
16	7713	CAST	57010	7753.0649132714	64426.3695900281	51717.5030927597	40.5260943560485	592.556648532412	473.103420736151
18	7713	CAST	57010	7577.18440403759	64521.0884628724	51522.3272113799	39.6466918098794	593.425629017222	471.312816319823
19	7713	CAST	57010	7687.71627801118	64465.5840852638	51468.3040301532	40.1993511797474	592.916414543748	470.817190803982
21	7713	CAST	57010	7694.38174725416	64182.8670674959	51629.1494100176	40.2326785259623	590.322680435786	472.29283649081
22	7713	CAST	57010	7712.36295637137	64161.5074257948	51505.5994194418	40.3225845715484	590.12672042018	471.159350338739
23	7713	CAST	57010	7575.30378668744	64068.3627741912	51552.5797030319	39.6372887231287	589.272182332073	471.590362114795
24	7713	CAST	57010	7550.16386280625	64318.1147069963	51582.5209593849	39.5115891037227	591.5634844679	471.865052540052
27	7713	CAST	57010	7668.6383038206	64117.1324235367	51506.6418071851	40.1039613087945	589.719610307719	471.168913529044
29	7713	CAST	57010	7749.56684940627	64148.2654740736	51637.2566616999	40.5086040367228	590.005234624572	472.367214946612
30	7713	CAST	57010	7782.39616869059	64122.7297384352	51626.2716802378	40.6727506331445	589.77096182055	472.26643530017
31	7713	CAST	57010	7543.65256071178	64469.7176289649	51537.1787967641	39.4790325932504	592.954336963025	471.449069396742
32	7713	CAST	57010	7562.77212848663	64340.25733884	51544.3123345782	39.5746304321246	591.76662787931	471.514514697789
34	7713	CAST	57010	7817.39839446277	64247.439780723	51701.1149544907	40.8477617620053	590.915090648879	472.953070843775
35	7713	CAST	57010	7762.52662943123	64312.4569968143	51494.6064034188	40.5734029368476	591.5115788699	471.05849698073
36	7713	CAST	57010	7647.53312601894	64291.6983717443	51430.1497212217	39.9984354197862	591.32113276834	470.4671512725
37	7713	CAST	57010	7684.42137576561	64427.1713389418	51384.3477424863	40.1828766685196	592.564004027033	470.046949632725
38	7713	CAST	57010	7522.20178321735	64424.2470957627	51564.0748317216	39.3717787057782	592.537176107958	471.695822011031
39	7713	CAST	57010	7564.97129792561	64305.1114183182	51489.3966915844	39.5856262793195	591.444188241495	471.010701459313
40	7713	CAST	57010	7556.61224245567	64299.292185519	51513.1941504007	39.5438310019698	591.390800784622	471.229026769555
0	7727	CAST	57017	4755.84159679125	36799.1741200724	75716.8689640585	25.5399777736478	339.096139633735	693.281089280177
2	7727	CAST	57017	5280.02656607684	36846.6258229567	76052.7564215885	28.1609026200757	339.531476357445	696.362625587792
3	7727	CAST	57017	5389.83411330171	36899.1394984886	76097.4496422401	28.7099403562001	340.013253197187	696.772655135053
5	7727	CAST	57017	4894.15343836593	37014.2342428703	76018.8957753303	26.2315369815211	341.069168283257	696.051977456982
6	7727	CAST	57017	4977.26113922176	36869.1934919688	76014.4412467259	26.6470754858003	339.738519192418	696.011110222079
7	7727	CAST	57017	5120.51457278161	36830.1225336489	75991.3184227403	27.3633426535996	339.38007003352	695.798974222211
8	7727	CAST	57017	5257.04214586451	36670.3505393603	76098.6247363527	28.045980519014	337.91427192078	696.783435814986
9	7727	CAST	57017	4811.59998262311	36718.7789719858	75914.5973090363	25.818769702807	338.358569467804	695.095110793735
11	7727	CAST	57017	4835.20979297385	36746.3885100273	76037.4332057809	25.9368187545608	338.611867981946	696.222045626254
12	7727	CAST	57017	4704.18167968853	36882.4026097	76125.9482387446	25.2816781881341	339.859703758759	697.034110148857
13	7727	CAST	57017	4723.07902198041	36835.4820636951	76066.111710101	25.3761648995935	339.429240033943	696.485151170475
14	7727	CAST	57017	4806.84324556403	36785.4384261951	76029.6278014817	25.7949860175117	338.970124093577	696.1504364125
15	7727	CAST	57017	4778.07682326604	36726.8701364614	75921.4350117453	25.6511539060217	338.432800334552	695.157842011248
16	7727	CAST	57017	4830.90156989853	36762.9292905431	75900.2759960008	25.9152776391841	338.763618261907	694.963722600748
18	7727	CAST	57017	4844.9850458101	36760.1367347341	75936.3280309511	25.985695018742	338.737998483843	695.294475214971
22	7727	CAST	57017	4883.41674729195	36723.2006859276	75812.6752479394	26.1778535261512	338.399135650756	694.160046013029
25	7727	CAST	57017	4876.3462435734	36776.1194628271	75899.1418611756	26.1425010075585	338.884629016806	694.953317694095
26	7727	CAST	57017	4791.17133116503	36806.7804797098	76031.7108981821	25.7166264455167	339.165922749675	696.169547391402
27	7727	CAST	57017	4901.03371998333	36849.7371446746	76045.1469327206	26.2659383896082	339.560020593389	696.292813763315
